id,month,campaign_id,brand,number_of_clicks,number_of_transactions,advertising_campaign_cost,value_of_products
26009,2022-03,3338923085527575511,NYXPM,13971,8041,2011681.122,176187718.30002
26010,2022-03,3338923085527575511,NYXPM,13971,8041,2270049.82200001,176187718.30002
26011,2022-03,3338923085527575511,O,13971,8041,74859.9719999999,125849923.870013
26012,2022-03,3338923085527575511,O,13971,8041,2011681.122,125849923.870013
26013,2022-03,3338923085527575511,O,13971,8041,2270049.82200001,125849923.870013
26014,2022-03,3338923085527575511,OA,13971,8041,74859.9719999999,365.4
26015,2022-03,3338923085527575511,OA,13971,8041,2011681.122,365.4
26016,2022-03,3338923085527575511,OA,13971,8041,2270049.82200001,365.4
26017,2022-03,3338923085527575511,OB,13971,8041,74859.9719999999,47227557.3200004
26018,2022-03,3338923085527575511,OB,13971,8041,2011681.122,47227557.3200004
26019,2022-03,3338923085527575511,OB,13971,8041,2270049.82200001,47227557.3200004
26020,2022-03,3338923085527575511,OCU,13971,8041,74859.9719999999,488.8
26021,2022-03,3338923085527575511,OCU,13971,8041,2011681.122,488.8
26022,2022-03,3338923085527575511,OCU,13971,8041,2270049.82200001,488.8
26023,2022-03,3338923085527575511,OG,13971,8041,74859.9719999999,33110931.7500006
26024,2022-03,3338923085527575511,OG,13971,8041,2011681.122,33110931.7500006
26025,2022-03,3338923085527575511,OG,13971,8041,2270049.82200001,33110931.7500006
26026,2022-03,3338923085527575511,OGX,13971,8041,74859.9719999999,3252522.01000001
26027,2022-03,3338923085527575511,OGX,13971,8041,2011681.122,3252522.01000001
26028,2022-03,3338923085527575511,OGX,13971,8041,2270049.82200001,3252522.01000001
26029,2022-03,3338923085527575511,OH,13971,8041,74859.9719999999,608.3
26030,2022-03,3338923085527575511,OH,13971,8041,2011681.122,608.3
26031,2022-03,3338923085527575511,OH,13971,8041,2270049.82200001,608.3
26032,2022-03,3338923085527575511,OI,13971,8041,74859.9719999999,558.45
26033,2022-03,3338923085527575511,OI,13971,8041,2011681.122,558.45
26034,2022-03,3338923085527575511,OI,13971,8041,2270049.82200001,558.45
26035,2022-03,3338923085527575511,OK,13971,8041,74859.9719999999,659228.869999999
26036,2022-03,3338923085527575511,OK,13971,8041,2011681.122,659228.869999999
26037,2022-03,3338923085527575511,OK,13971,8041,2270049.82200001,659228.869999999
26038,2022-03,3338923085527575511,OM,13971,8041,74859.9719999999,769569.31
26039,2022-03,3338923085527575511,OM,13971,8041,2011681.122,769569.31
26040,2022-03,3338923085527575511,OM,13971,8041,2270049.82200001,769569.31
26041,2022-03,3338923085527575511,ON,13971,8041,74859.9719999999,19255.85
26042,2022-03,3338923085527575511,ON,13971,8041,2011681.122,19255.85
26043,2022-03,3338923085527575511,ON,13971,8041,2270049.82200001,19255.85
26044,2022-03,3338923085527575511,OP,13971,8041,74859.9719999999,4691399.05
26045,2022-03,3338923085527575511,OP,13971,8041,2011681.122,4691399.05
26046,2022-03,3338923085527575511,OP,13971,8041,2270049.82200001,4691399.05
26047,2022-03,3338923085527575511,OPI,13971,8041,74859.9719999999,12467523.5299999
26048,2022-03,3338923085527575511,OPI,13971,8041,2011681.122,12467523.5299999
26049,2022-03,3338923085527575511,OPI,13971,8041,2270049.82200001,12467523.5299999
26050,2022-03,3338923085527575511,OR,13971,8041,74859.9719999999,7689124.43
26051,2022-03,3338923085527575511,OR,13971,8041,2011681.122,7689124.43
26052,2022-03,3338923085527575511,OR,13971,8041,2270049.82200001,7689124.43
26053,2022-03,3338923085527575511,OS,13971,8041,74859.9719999999,3415224.74999993
26054,2022-03,3338923085527575511,OS,13971,8041,2011681.122,3415224.74999993
26055,2022-03,3338923085527575511,OS,13971,8041,2270049.82200001,3415224.74999993
26056,2022-03,3338923085527575511,OVULAR,13971,8041,74859.9719999999,466.74
26057,2022-03,3338923085527575511,OVULAR,13971,8041,2011681.122,466.74
26058,2022-03,3338923085527575511,OVULAR,13971,8041,2270049.82200001,466.74
26059,2022-03,3338923085527575511,OXALIS,13971,8041,74859.9719999999,183.16
26060,2022-03,3338923085527575511,OXALIS,13971,8041,2011681.122,183.16
26061,2022-03,3338923085527575511,OXALIS,13971,8041,2270049.82200001,183.16
26062,2022-03,3338923085527575511,P,13971,8041,74859.9719999999,318916297.530005
26063,2022-03,3338923085527575511,P,13971,8041,2011681.122,318916297.530005
26064,2022-03,3338923085527575511,P,13971,8041,2270049.82200001,318916297.530005
26065,2022-03,3338923085527575511,PA,13971,8041,74859.9719999999,25988394.5100001
26066,2022-03,3338923085527575511,PA,13971,8041,2011681.122,25988394.5100001
26067,2022-03,3338923085527575511,PA,13971,8041,2270049.82200001,25988394.5100001
26068,2022-03,3338923085527575511,PAL,13971,8041,74859.9719999999,2459.76
26069,2022-03,3338923085527575511,PAL,13971,8041,2011681.122,2459.76
26070,2022-03,3338923085527575511,PAL,13971,8041,2270049.82200001,2459.76
26071,2022-03,3338923085527575511,PB,13971,8041,74859.9719999999,4915111.63
26072,2022-03,3338923085527575511,PB,13971,8041,2011681.122,4915111.63
26073,2022-03,3338923085527575511,PB,13971,8041,2270049.82200001,4915111.63
26074,2022-03,3338923085527575511,PC,13971,8041,74859.9719999999,6130109.30999996
26075,2022-03,3338923085527575511,PC,13971,8041,2011681.122,6130109.30999996
26076,2022-03,3338923085527575511,PC,13971,8041,2270049.82200001,6130109.30999996
26077,2022-03,3338923085527575511,PD,13971,8041,74859.9719999999,1772300.29000001
26078,2022-03,3338923085527575511,PD,13971,8041,2011681.122,1772300.29000001
26079,2022-03,3338923085527575511,PD,13971,8041,2270049.82200001,1772300.29000001
26080,2022-03,3338923085527575511,PDM,13971,8041,74859.9719999999,58148535.7300007
26081,2022-03,3338923085527575511,PDM,13971,8041,2011681.122,58148535.7300007
26082,2022-03,3338923085527575511,PDM,13971,8041,2270049.82200001,58148535.7300007
26083,2022-03,3338923085527575511,PE,13971,8041,74859.9719999999,8530262.97000007
26084,2022-03,3338923085527575511,PE,13971,8041,2011681.122,8530262.97000007
26085,2022-03,3338923085527575511,PE,13971,8041,2270049.82200001,8530262.97000007
26086,2022-03,3338923085527575511,PF,13971,8041,74859.9719999999,9412046.32999977
26087,2022-03,3338923085527575511,PF,13971,8041,2011681.122,9412046.32999977
26088,2022-03,3338923085527575511,PF,13971,8041,2270049.82200001,9412046.32999977
26089,2022-03,3338923085527575511,PG,13971,8041,74859.9719999999,1073.97
26090,2022-03,3338923085527575511,PG,13971,8041,2011681.122,1073.97
26091,2022-03,3338923085527575511,PG,13971,8041,2270049.82200001,1073.97
26092,2022-03,3338923085527575511,PH,13971,8041,74859.9719999999,2338954.32
26093,2022-03,3338923085527575511,PH,13971,8041,2011681.122,2338954.32
26094,2022-03,3338923085527575511,PH,13971,8041,2270049.82200001,2338954.32
26095,2022-03,3338923085527575511,PJ,13971,8041,74859.9719999999,487508.33
26096,2022-03,3338923085527575511,PJ,13971,8041,2011681.122,487508.33
26097,2022-03,3338923085527575511,PJ,13971,8041,2270049.82200001,487508.33
26098,2022-03,3338923085527575511,PL,13971,8041,74859.9719999999,2845454.56000001
26099,2022-03,3338923085527575511,PL,13971,8041,2011681.122,2845454.56000001
26100,2022-03,3338923085527575511,PL,13971,8041,2270049.82200001,2845454.56000001
26101,2022-03,3338923085527575511,PM,13971,8041,74859.9719999999,654244.869999999
26102,2022-03,3338923085527575511,PM,13971,8041,2011681.122,654244.869999999
26103,2022-03,3338923085527575511,PM,13971,8041,2270049.82200001,654244.869999999
26104,2022-03,3338923085527575511,PMC,13971,8041,74859.9719999999,951419.25
26105,2022-03,3338923085527575511,PMC,13971,8041,2011681.122,951419.25
26106,2022-03,3338923085527575511,PMC,13971,8041,2270049.82200001,951419.25
26107,2022-03,3338923085527575511,PMD,13971,8041,74859.9719999999,7402048.48000003
26108,2022-03,3338923085527575511,PMD,13971,8041,2011681.122,7402048.48000003
26109,2022-03,3338923085527575511,PMD,13971,8041,2270049.82200001,7402048.48000003
26110,2022-03,3338923085527575511,PMDB,13971,8041,74859.9719999999,2337711.46
26111,2022-03,3338923085527575511,PMDB,13971,8041,2011681.122,2337711.46
26112,2022-03,3338923085527575511,PMDB,13971,8041,2270049.82200001,2337711.46
26113,2022-03,3338923085527575511,PN,13971,8041,74859.9719999999,2459903.68999998
26114,2022-03,3338923085527575511,PN,13971,8041,2011681.122,2459903.68999998
26115,2022-03,3338923085527575511,PN,13971,8041,2270049.82200001,2459903.68999998
26116,2022-03,3338923085527575511,PO,13971,8041,74859.9719999999,481.79
26117,2022-03,3338923085527575511,PO,13971,8041,2011681.122,481.79
26118,2022-03,3338923085527575511,PO,13971,8041,2270049.82200001,481.79
26119,2022-03,3338923085527575511,PP,13971,8041,74859.9719999999,16694252.1500001
26120,2022-03,3338923085527575511,PP,13971,8041,2011681.122,16694252.1500001
26121,2022-03,3338923085527575511,PP,13971,8041,2270049.82200001,16694252.1500001
26122,2022-03,3338923085527575511,PR,13971,8041,74859.9719999999,275347726.229986
26123,2022-03,3338923085527575511,PR,13971,8041,2011681.122,275347726.229986
26124,2022-03,3338923085527575511,PR,13971,8041,2270049.82200001,275347726.229986
26125,2022-03,3338923085527575511,PROBRANDS,13971,8041,74859.9719999999,9191.40000000002
26126,2022-03,3338923085527575511,PROBRANDS,13971,8041,2011681.122,9191.40000000002
26127,2022-03,3338923085527575511,PROBRANDS,13971,8041,2270049.82200001,9191.40000000002
26128,2022-03,3338923085527575511,PS,13971,8041,74859.9719999999,12857686.8599996
26129,2022-03,3338923085527575511,PS,13971,8041,2011681.122,12857686.8599996
26130,2022-03,3338923085527575511,PS,13971,8041,2270049.82200001,12857686.8599996
26131,2022-03,3338923085527575511,PTR,13971,8041,74859.9719999999,2389507.56
26132,2022-03,3338923085527575511,PTR,13971,8041,2011681.122,2389507.56
26133,2022-03,3338923085527575511,PTR,13971,8041,2270049.82200001,2389507.56
26134,2022-03,3338923085527575511,PV,13971,8041,74859.9719999999,10697309.3
26135,2022-03,3338923085527575511,PV,13971,8041,2011681.122,10697309.3
26136,2022-03,3338923085527575511,PV,13971,8041,2270049.82200001,10697309.3
26137,2022-03,3338923085527575511,PW,13971,8041,74859.9719999999,2266423.10000001
26138,2022-03,3338923085527575511,PW,13971,8041,2011681.122,2266423.10000001
26139,2022-03,3338923085527575511,PW,13971,8041,2270049.82200001,2266423.10000001
26140,2022-03,3338923085527575511,PY,13971,8041,74859.9719999999,6431642.6699999
26141,2022-03,3338923085527575511,PY,13971,8041,2011681.122,6431642.6699999
26142,2022-03,3338923085527575511,PY,13971,8041,2270049.82200001,6431642.6699999
26143,2022-03,3338923085527575511,QA,13971,8041,74859.9719999999,2738915.56
26144,2022-03,3338923085527575511,QA,13971,8041,2011681.122,2738915.56
26145,2022-03,3338923085527575511,QA,13971,8041,2270049.82200001,2738915.56
26146,2022-03,3338923085527575511,R,13971,8041,74859.9719999999,340920273.040034
26147,2022-03,3338923085527575511,R,13971,8041,2011681.122,340920273.040034
26148,2022-03,3338923085527575511,R,13971,8041,2270049.82200001,340920273.040034
26149,2022-03,3338923085527575511,RB,13971,8041,74859.9719999999,1190146.34
26150,2022-03,3338923085527575511,RB,13971,8041,2011681.122,1190146.34
26151,2022-03,3338923085527575511,RB,13971,8041,2270049.82200001,1190146.34
26152,2022-03,3338923085527575511,RC,13971,8041,74859.9719999999,72974014.3700068
26153,2022-03,3338923085527575511,RC,13971,8041,2011681.122,72974014.3700068
26154,2022-03,3338923085527575511,RC,13971,8041,2270049.82200001,72974014.3700068
26155,2022-03,3338923085527575511,RECLAR,13971,8041,74859.9719999999,7827939.80999995
26156,2022-03,3338923085527575511,RECLAR,13971,8041,2011681.122,7827939.80999995
26157,2022-03,3338923085527575511,RECLAR,13971,8041,2270049.82200001,7827939.80999995
26158,2022-03,3338923085527575511,REF,13971,8041,74859.9719999999,2155299.31999999
26159,2022-03,3338923085527575511,REF,13971,8041,2011681.122,2155299.31999999
26160,2022-03,3338923085527575511,REF,13971,8041,2270049.82200001,2155299.31999999
26161,2022-03,3338923085527575511,REN,13971,8041,74859.9719999999,3200075.17999999
26162,2022-03,3338923085527575511,REN,13971,8041,2011681.122,3200075.17999999
26163,2022-03,3338923085527575511,REN,13971,8041,2270049.82200001,3200075.17999999
26164,2022-03,3338923085527575511,RENJER,13971,8041,74859.9719999999,676.51
26165,2022-03,3338923085527575511,RENJER,13971,8041,2011681.122,676.51
26166,2022-03,3338923085527575511,RENJER,13971,8041,2270049.82200001,676.51
26167,2022-03,3338923085527575511,RESPILON,13971,8041,74859.9719999999,32345.33
26168,2022-03,3338923085527575511,RESPILON,13971,8041,2011681.122,32345.33
26169,2022-03,3338923085527575511,RESPILON,13971,8041,2270049.82200001,32345.33
26170,2022-03,3338923085527575511,REVMABLOK,13971,8041,74859.9719999999,1132.02
26171,2022-03,3338923085527575511,REVMABLOK,13971,8041,2011681.122,1132.02
26172,2022-03,3338923085527575511,REVMABLOK,13971,8041,2270049.82200001,1132.02
26173,2022-03,3338923085527575511,RF,13971,8041,74859.9719999999,15216886.14
26174,2022-03,3338923085527575511,RF,13971,8041,2011681.122,15216886.14
26175,2022-03,3338923085527575511,RF,13971,8041,2270049.82200001,15216886.14
26176,2022-03,3338923085527575511,RG,13971,8041,74859.9719999999,9448508.00000001
26177,2022-03,3338923085527575511,RG,13971,8041,2011681.122,9448508.00000001
26178,2022-03,3338923085527575511,RG,13971,8041,2270049.82200001,9448508.00000001
26179,2022-03,3338923085527575511,RH,13971,8041,74859.9719999999,5063487.83999993
26180,2022-03,3338923085527575511,RH,13971,8041,2011681.122,5063487.83999993
26181,2022-03,3338923085527575511,RH,13971,8041,2270049.82200001,5063487.83999993
26182,2022-03,3338923085527575511,RIO,13971,8041,74859.9719999999,3519691.33
26183,2022-03,3338923085527575511,RIO,13971,8041,2011681.122,3519691.33
26184,2022-03,3338923085527575511,RIO,13971,8041,2270049.82200001,3519691.33
26185,2022-03,3338923085527575511,RL,13971,8041,74859.9719999999,36150538.1400001
26186,2022-03,3338923085527575511,RL,13971,8041,2011681.122,36150538.1400001
26187,2022-03,3338923085527575511,RL,13971,8041,2270049.82200001,36150538.1400001
26188,2022-03,3338923085527575511,RN,13971,8041,74859.9719999999,65595.2900000001
26189,2022-03,3338923085527575511,RN,13971,8041,2011681.122,65595.2900000001
26190,2022-03,3338923085527575511,RN,13971,8041,2270049.82200001,65595.2900000001
26191,2022-03,3338923085527575511,ROMP,13971,8041,74859.9719999999,1336013.68
26192,2022-03,3338923085527575511,ROMP,13971,8041,2011681.122,1336013.68
26193,2022-03,3338923085527575511,ROMP,13971,8041,2270049.82200001,1336013.68
26194,2022-03,3338923085527575511,ROSENPHARMA,13971,8041,74859.9719999999,4919.12
26195,2022-03,3338923085527575511,ROSENPHARMA,13971,8041,2011681.122,4919.12
26196,2022-03,3338923085527575511,ROSENPHARMA,13971,8041,2270049.82200001,4919.12
26197,2022-03,3338923085527575511,RP,13971,8041,74859.9719999999,44978043.389997
26198,2022-03,3338923085527575511,RP,13971,8041,2011681.122,44978043.389997
26199,2022-03,3338923085527575511,RP,13971,8041,2270049.82200001,44978043.389997
26200,2022-03,3338923085527575511,RPRO,13971,8041,74859.9719999999,13153657.0900001
26201,2022-03,3338923085527575511,RPRO,13971,8041,2011681.122,13153657.0900001
26202,2022-03,3338923085527575511,RPRO,13971,8041,2270049.82200001,13153657.0900001
26203,2022-03,3338923085527575511,RR,13971,8041,74859.9719999999,6172379.92000019
26204,2022-03,3338923085527575511,RR,13971,8041,2011681.122,6172379.92000019
26205,2022-03,3338923085527575511,RR,13971,8041,2270049.82200001,6172379.92000019
26206,2022-03,3338923085527575511,RS,13971,8041,74859.9719999999,47487389.209998
26207,2022-03,3338923085527575511,RS,13971,8041,2011681.122,47487389.209998
26208,2022-03,3338923085527575511,RS,13971,8041,2270049.82200001,47487389.209998
26209,2022-03,3338923085527575511,RT,13971,8041,74859.9719999999,16883574.3700006
26210,2022-03,3338923085527575511,RT,13971,8041,2011681.122,16883574.3700006
26211,2022-03,3338923085527575511,RT,13971,8041,2270049.82200001,16883574.3700006
26212,2022-03,3338923085527575511,RYOR,13971,8041,74859.9719999999,3933744.48999996
26213,2022-03,3338923085527575511,RYOR,13971,8041,2011681.122,3933744.48999996
26214,2022-03,3338923085527575511,RYOR,13971,8041,2270049.82200001,3933744.48999996
26215,2022-03,3338923085527575511,S,13971,8041,74859.9719999999,729008255.82999
26216,2022-03,3338923085527575511,S,13971,8041,2011681.122,729008255.82999
26217,2022-03,3338923085527575511,S,13971,8041,2270049.82200001,729008255.82999
26218,2022-03,3338923085527575511,SA,13971,8041,74859.9719999999,28699945.409999
26219,2022-03,3338923085527575511,SA,13971,8041,2011681.122,28699945.409999
26220,2022-03,3338923085527575511,SA,13971,8041,2270049.82200001,28699945.409999
26221,2022-03,3338923085527575511,SANTINIC,13971,8041,74859.9719999999,2008876.89
26222,2022-03,3338923085527575511,SANTINIC,13971,8041,2011681.122,2008876.89
26223,2022-03,3338923085527575511,SANTINIC,13971,8041,2270049.82200001,2008876.89
26224,2022-03,3338923085527575511,SAP,13971,8041,74859.9719999999,215268.09
26225,2022-03,3338923085527575511,SAP,13971,8041,2011681.122,215268.09
26226,2022-03,3338923085527575511,SAP,13971,8041,2270049.82200001,215268.09
26227,2022-03,3338923085527575511,SAS,13971,8041,74859.9719999999,2475.15
26228,2022-03,3338923085527575511,SAS,13971,8041,2011681.122,2475.15
26229,2022-03,3338923085527575511,SAS,13971,8041,2270049.82200001,2475.15
26230,2022-03,3338923085527575511,SB,13971,8041,74859.9719999999,6282212.76999998
26231,2022-03,3338923085527575511,SB,13971,8041,2011681.122,6282212.76999998
26232,2022-03,3338923085527575511,SB,13971,8041,2270049.82200001,6282212.76999998
26233,2022-03,3338923085527575511,SBM,13971,8041,74859.9719999999,9795006.15000013
26234,2022-03,3338923085527575511,SBM,13971,8041,2011681.122,9795006.15000013
26235,2022-03,3338923085527575511,SBM,13971,8041,2270049.82200001,9795006.15000013
26236,2022-03,3338923085527575511,SC,13971,8041,74859.9719999999,783377.96
26237,2022-03,3338923085527575511,SC,13971,8041,2011681.122,783377.96
26238,2022-03,3338923085527575511,SC,13971,8041,2270049.82200001,783377.96
26239,2022-03,3338923085527575511,SD,13971,8041,74859.9719999999,7648164.35000008
26240,2022-03,3338923085527575511,SD,13971,8041,2011681.122,7648164.35000008
26241,2022-03,3338923085527575511,SD,13971,8041,2270049.82200001,7648164.35000008
26242,2022-03,3338923085527575511,SE,13971,8041,74859.9719999999,146941.17
26243,2022-03,3338923085527575511,SE,13971,8041,2011681.122,146941.17
26244,2022-03,3338923085527575511,SE,13971,8041,2270049.82200001,146941.17
26245,2022-03,3338923085527575511,SF,13971,8041,74859.9719999999,36662577.3000003
26246,2022-03,3338923085527575511,SF,13971,8041,2011681.122,36662577.3000003
26247,2022-03,3338923085527575511,SF,13971,8041,2270049.82200001,36662577.3000003
26248,2022-03,3338923085527575511,SFS,13971,8041,74859.9719999999,1876345.21999999
26249,2022-03,3338923085527575511,SFS,13971,8041,2011681.122,1876345.21999999
26250,2022-03,3338923085527575511,SFS,13971,8041,2270049.82200001,1876345.21999999
26251,2022-03,3338923085527575511,SH,13971,8041,74859.9719999999,7802176.31000005
26252,2022-03,3338923085527575511,SH,13971,8041,2011681.122,7802176.31000005
26253,2022-03,3338923085527575511,SH,13971,8041,2270049.82200001,7802176.31000005
26254,2022-03,3338923085527575511,SHL,13971,8041,74859.9719999999,21433610.05
26255,2022-03,3338923085527575511,SHL,13971,8041,2011681.122,21433610.05
26256,2022-03,3338923085527575511,SHL,13971,8041,2270049.82200001,21433610.05
26257,2022-03,3338923085527575511,SIK,13971,8041,74859.9719999999,390.48
26258,2022-03,3338923085527575511,SIK,13971,8041,2011681.122,390.48
26259,2022-03,3338923085527575511,SIK,13971,8041,2270049.82200001,390.48
26260,2022-03,3338923085527575511,SINUPO,13971,8041,74859.9719999999,788.91
26261,2022-03,3338923085527575511,SINUPO,13971,8041,2011681.122,788.91
26262,2022-03,3338923085527575511,SINUPO,13971,8041,2270049.82200001,788.91
26263,2022-03,3338923085527575511,SJ,13971,8041,74859.9719999999,23234230.1000003
26264,2022-03,3338923085527575511,SJ,13971,8041,2011681.122,23234230.1000003
26265,2022-03,3338923085527575511,SJ,13971,8041,2270049.82200001,23234230.1000003
26266,2022-03,3338923085527575511,SJP,13971,8041,74859.9719999999,6431298.87000003
26267,2022-03,3338923085527575511,SJP,13971,8041,2011681.122,6431298.87000003
26268,2022-03,3338923085527575511,SJP,13971,8041,2270049.82200001,6431298.87000003
26269,2022-03,3338923085527575511,SK,13971,8041,74859.9719999999,3514976.46000001
26270,2022-03,3338923085527575511,SK,13971,8041,2011681.122,3514976.46000001
26271,2022-03,3338923085527575511,SK,13971,8041,2270049.82200001,3514976.46000001
26272,2022-03,3338923085527575511,SKIN,13971,8041,74859.9719999999,902324.99
26273,2022-03,3338923085527575511,SKIN,13971,8041,2011681.122,902324.99
26274,2022-03,3338923085527575511,SKIN,13971,8041,2270049.82200001,902324.99
26275,2022-03,3338923085527575511,SKONDOME,13971,8041,74859.9719999999,130774.71
26276,2022-03,3338923085527575511,SKONDOME,13971,8041,2011681.122,130774.71
26277,2022-03,3338923085527575511,SKONDOME,13971,8041,2270049.82200001,130774.71
26278,2022-03,3338923085527575511,SL,13971,8041,74859.9719999999,1962.14
26279,2022-03,3338923085527575511,SL,13971,8041,2011681.122,1962.14
26280,2022-03,3338923085527575511,SL,13971,8041,2270049.82200001,1962.14
26281,2022-03,3338923085527575511,SLS,13971,8041,74859.9719999999,1510646.71
26282,2022-03,3338923085527575511,SLS,13971,8041,2011681.122,1510646.71
26283,2022-03,3338923085527575511,SLS,13971,8041,2270049.82200001,1510646.71
26284,2022-03,3338923085527575511,SM,13971,8041,74859.9719999999,10426608.8599995
26285,2022-03,3338923085527575511,SM,13971,8041,2011681.122,10426608.8599995
26286,2022-03,3338923085527575511,SM,13971,8041,2270049.82200001,10426608.8599995
26287,2022-03,3338923085527575511,SP,13971,8041,74859.9719999999,220634560.050037
26288,2022-03,3338923085527575511,SP,13971,8041,2011681.122,220634560.050037
26289,2022-03,3338923085527575511,SP,13971,8041,2270049.82200001,220634560.050037
26290,2022-03,3338923085527575511,SS,13971,8041,74859.9719999999,3983801.63000004
26291,2022-03,3338923085527575511,SS,13971,8041,2011681.122,3983801.63000004
26292,2022-03,3338923085527575511,SS,13971,8041,2270049.82200001,3983801.63000004
26293,2022-03,3338923085527575511,ST,13971,8041,74859.9719999999,19028326.2399991
26294,2022-03,3338923085527575511,ST,13971,8041,2011681.122,19028326.2399991
26295,2022-03,3338923085527575511,ST,13971,8041,2270049.82200001,19028326.2399991
26296,2022-03,3338923085527575511,STADA,13971,8041,74859.9719999999,140.86
26297,2022-03,3338923085527575511,STADA,13971,8041,2011681.122,140.86
26298,2022-03,3338923085527575511,STADA,13971,8041,2270049.82200001,140.86
26299,2022-03,3338923085527575511,STD,13971,8041,74859.9719999999,5135854.86999996
26300,2022-03,3338923085527575511,STD,13971,8041,2011681.122,5135854.86999996
26301,2022-03,3338923085527575511,STD,13971,8041,2270049.82200001,5135854.86999996
26302,2022-03,3338923085527575511,STMNT,13971,8041,74859.9719999999,2861762.52000001
26303,2022-03,3338923085527575511,STMNT,13971,8041,2011681.122,2861762.52000001
26304,2022-03,3338923085527575511,STMNT,13971,8041,2270049.82200001,2861762.52000001
26305,2022-03,3338923085527575511,STR,13971,8041,74859.9719999999,1703795.41999999
26306,2022-03,3338923085527575511,STR,13971,8041,2011681.122,1703795.41999999
26307,2022-03,3338923085527575511,STR,13971,8041,2270049.82200001,1703795.41999999
26308,2022-03,3338923085527575511,SU,13971,8041,74859.9719999999,23554865.1800002
26309,2022-03,3338923085527575511,SU,13971,8041,2011681.122,23554865.1800002
26310,2022-03,3338923085527575511,SU,13971,8041,2270049.82200001,23554865.1800002
26311,2022-03,3338923085527575511,SV,13971,8041,74859.9719999999,13436560.0200001
26312,2022-03,3338923085527575511,SV,13971,8041,2011681.122,13436560.0200001
26313,2022-03,3338923085527575511,SV,13971,8041,2270049.82200001,13436560.0200001
26314,2022-03,3338923085527575511,SVR,13971,8041,74859.9719999999,9619071.87
26315,2022-03,3338923085527575511,SVR,13971,8041,2011681.122,9619071.87
26316,2022-03,3338923085527575511,SVR,13971,8041,2270049.82200001,9619071.87
26317,2022-03,3338923085527575511,SZ,13971,8041,74859.9719999999,719389.340000008
26318,2022-03,3338923085527575511,SZ,13971,8041,2011681.122,719389.340000008
26319,2022-03,3338923085527575511,SZ,13971,8041,2270049.82200001,719389.340000008
26320,2022-03,3338923085527575511,T,13971,8041,74859.9719999999,104134244.589996
26321,2022-03,3338923085527575511,T,13971,8041,2011681.122,104134244.589996
26322,2022-03,3338923085527575511,T,13971,8041,2270049.82200001,104134244.589996
26323,2022-03,3338923085527575511,TA,13971,8041,74859.9719999999,682159.289999998
26324,2022-03,3338923085527575511,TA,13971,8041,2011681.122,682159.289999998
26325,2022-03,3338923085527575511,TA,13971,8041,2270049.82200001,682159.289999998
26326,2022-03,3338923085527575511,TBR,13971,8041,74859.9719999999,2335823.97999998
26327,2022-03,3338923085527575511,TBR,13971,8041,2011681.122,2335823.97999998
26328,2022-03,3338923085527575511,TBR,13971,8041,2270049.82200001,2335823.97999998
26329,2022-03,3338923085527575511,TBS,13971,8041,74859.9719999999,3249398.56999999
26330,2022-03,3338923085527575511,TBS,13971,8041,2011681.122,3249398.56999999
26331,2022-03,3338923085527575511,TBS,13971,8041,2270049.82200001,3249398.56999999
26332,2022-03,3338923085527575511,TC,13971,8041,74859.9719999999,18652797.0299999
26333,2022-03,3338923085527575511,TC,13971,8041,2011681.122,18652797.0299999
26334,2022-03,3338923085527575511,TC,13971,8041,2270049.82200001,18652797.0299999
26335,2022-03,3338923085527575511,TCDMK,13971,8041,74859.9719999999,224972.579999999
26336,2022-03,3338923085527575511,TCDMK,13971,8041,2011681.122,224972.579999999
26337,2022-03,3338923085527575511,TCDMK,13971,8041,2270049.82200001,224972.579999999
26338,2022-03,3338923085527575511,TCFS,13971,8041,74859.9719999999,468784.810000001
26339,2022-03,3338923085527575511,TCFS,13971,8041,2011681.122,468784.810000001
26340,2022-03,3338923085527575511,TCFS,13971,8041,2270049.82200001,468784.810000001
26341,2022-03,3338923085527575511,TDC,13971,8041,74859.9719999999,3753097.74
26342,2022-03,3338923085527575511,TDC,13971,8041,2011681.122,3753097.74
26343,2022-03,3338923085527575511,TDC,13971,8041,2270049.82200001,3753097.74
26344,2022-03,3338923085527575511,TEVAPHARMA,13971,8041,74859.9719999999,8.16
26345,2022-03,3338923085527575511,TEVAPHARMA,13971,8041,2011681.122,8.16
26346,2022-03,3338923085527575511,TEVAPHARMA,13971,8041,2270049.82200001,8.16
26347,2022-03,3338923085527575511,TF,13971,8041,74859.9719999999,17750258.49
26348,2022-03,3338923085527575511,TF,13971,8041,2011681.122,17750258.49
26349,2022-03,3338923085527575511,TF,13971,8041,2270049.82200001,17750258.49
26350,2022-03,3338923085527575511,TH,13971,8041,74859.9719999999,18784111.7500004
26351,2022-03,3338923085527575511,TH,13971,8041,2011681.122,18784111.7500004
26352,2022-03,3338923085527575511,TH,13971,8041,2270049.82200001,18784111.7500004
26353,2022-03,3338923085527575511,THC,13971,8041,74859.9719999999,1134838.37000002
26354,2022-03,3338923085527575511,THC,13971,8041,2011681.122,1134838.37000002
26355,2022-03,3338923085527575511,THC,13971,8041,2270049.82200001,1134838.37000002
26356,2022-03,3338923085527575511,THD,13971,8041,74859.9719999999,8047893.19999974
26357,2022-03,3338923085527575511,THD,13971,8041,2011681.122,8047893.19999974
26358,2022-03,3338923085527575511,THD,13971,8041,2270049.82200001,8047893.19999974
